rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,0.01,32,200,8,"(16, 16)",106.0163012
1,0.01,56,50,2,"(16, 16)",92.96611827
1,0.01,56,50,4,"(16, 16)",99.20612582
1,0.01,56,50,6,"(16, 16)",97.74362037
1,0.01,56,50,8,"(16, 16)",95.61426122
1,0.01,56,100,2,"(16, 16)",93.98662125
1,0.01,56,100,4,"(16, 16)",99.54471145
1,0.01,56,100,6,"(16, 16)",97.16369316
1,0.01,56,100,8,"(16, 16)",96.39214102
1,0.01,56,200,2,"(16, 16)",93.60067351
1,0.01,56,200,4,"(16, 16)",100.0083645
1,0.01,56,200,6,"(16, 16)",98.22763417
1,0.01,56,200,8,"(16, 16)",94.54349346
1,0.01,80,50,2,"(16, 16)",78.84451099
1,0.01,80,50,4,"(16, 16)",81.17377345
1,0.01,80,50,6,"(16, 16)",75.90449187
1,0.01,80,50,8,"(16, 16)",71.36983251
1,0.01,80,100,2,"(16, 16)",78.70471216
1,0.01,80,100,4,"(16, 16)",80.60998542
1,0.01,80,100,6,"(16, 16)",75.50676646
1,0.01,80,100,8,"(16, 16)",71.94600253
1,0.01,80,200,2,"(16, 16)",79.21583314
1,0.01,80,200,4,"(16, 16)",81.29731652
1,0.01,80,200,6,"(16, 16)",75.60167893
1,0.01,80,200,8,"(16, 16)",71.96237662
1,0.01,104,50,2,"(16, 16)",61.51653148
1,0.01,104,50,4,"(16, 16)",53.50337804
1,0.01,104,50,6,"(16, 16)",47.59838015
1,0.01,104,50,8,"(16, 16)",42.58655934
1,0.01,104,100,2,"(16, 16)",60.42185739
1,0.01,104,100,4,"(16, 16)",52.83455126
1,0.01,104,100,6,"(16, 16)",46.59222753
1,0.01,104,100,8,"(16, 16)",45.60336941
1,0.01,104,200,2,"(16, 16)",60.4858332
1,0.01,104,200,4,"(16, 16)",54.41562116
1,0.01,104,200,6,"(16, 16)",48.79759299
1,0.01,104,200,8,"(16, 16)",43.1605344
1,0.01,128,50,2,"(16, 16)",40.06059101
1,0.01,128,50,4,"(16, 16)",31.77608536
1,0.01,128,50,6,"(16, 16)",28.96534006
1,0.01,128,50,8,"(16, 16)",29.31947865
1,0.01,128,100,2,"(16, 16)",41.44725532
1,0.01,128,100,4,"(16, 16)",31.49033886
1,0.01,128,100,6,"(16, 16)",27.64212555
1,0.01,128,100,8,"(16, 16)",27.1249204
1,0.01,128,200,2,"(16, 16)",40.86936361
1,0.01,128,200,4,"(16, 16)",30.52775468
1,0.01,128,200,6,"(16, 16)",29.18431116
1,0.01,128,200,8,"(16, 16)",30.17350827
1,0.1,32,50,2,"(16, 16)",48.29058629
1,0.1,32,50,4,"(16, 16)",51.25721738
1,0.1,32,50,6,"(16, 16)",51.35879513
1,0.1,32,50,8,"(16, 16)",50.11102009
1,0.1,32,100,2,"(16, 16)",49.50819102
1,0.1,32,100,4,"(16, 16)",51.46835043
1,0.1,32,100,6,"(16, 16)",49.5440683
1,0.1,32,100,8,"(16, 16)",50.63744591
1,0.1,32,200,2,"(16, 16)",49.37334882
1,0.1,32,200,4,"(16, 16)",51.7207781
1,0.1,32,200,6,"(16, 16)",49.41593596
1,0.1,32,200,8,"(16, 16)",49.57783373
1,0.1,56,50,2,"(16, 16)",35.94916681
1,0.1,56,50,4,"(16, 16)",34.6206004
1,0.1,56,50,6,"(16, 16)",35.06259868
1,0.1,56,50,8,"(16, 16)",34.77013566
1,0.1,56,100,2,"(16, 16)",35.94397832
1,0.1,56,100,4,"(16, 16)",34.98945617
1,0.1,56,100,6,"(16, 16)",34.65437789
1,0.1,56,100,8,"(16, 16)",34.98578862
1,0.1,56,200,2,"(16, 16)",35.91345541
