rep,alp,num_cell,cell_size,sparse_freq,error
1,0.1,32,200,2,22.605108379196174
1,0.1,32,200,4,23.593110779446206
1,0.1,32,200,6,24.62874702565502
1,0.1,32,200,8,25.447997980121915
1,1.0,8,50,2,42.98170325886306
1,1.0,8,50,4,41.158732253218616
1,1.0,8,50,6,40.72550799367362
1,1.0,8,50,8,40.79500752926446
1,1.0,8,100,2,43.15609319107328
1,1.0,8,100,4,41.04315059451305
1,1.0,8,100,6,40.811094811917435
1,1.0,8,100,8,40.8156793124208
1,1.0,8,200,2,42.83511957879695
1,1.0,8,200,4,41.24576075184915
1,1.0,8,200,6,40.888784155043474
1,1.0,8,200,8,40.87234600445287
1,1.0,14,50,2,35.628989173668025
1,1.0,14,50,4,34.968036443198685
1,1.0,14,50,6,35.39258954993331
1,1.0,14,50,8,35.5644614913975
1,1.0,14,100,2,35.64564274808112
1,1.0,14,100,4,35.01831382086301
1,1.0,14,100,6,35.220314945630236
1,1.0,14,100,8,35.6042352493069
1,1.0,14,200,2,35.6620077019643
1,1.0,14,200,4,34.90134755459607
1,1.0,14,200,6,35.21028025885313
1,1.0,14,200,8,35.601929914475896
1,1.0,20,50,2,30.451309423996637
1,1.0,20,50,4,31.272559606050237
1,1.0,20,50,6,32.09627326176204
1,1.0,20,50,8,32.70393089908981
1,1.0,20,100,2,30.473632483901817
1,1.0,20,100,4,31.21462976341526
1,1.0,20,100,6,32.10248682246856
1,1.0,20,100,8,32.818038269589756
1,1.0,20,200,2,30.438368955267336
1,1.0,20,200,4,31.204987785044796
1,1.0,20,200,6,32.08395506681637
1,1.0,20,200,8,32.71761508784118
1,1.0,26,50,2,27.002219002985758
1,1.0,26,50,4,28.95359358019787
1,1.0,26,50,6,30.11658319047577
1,1.0,26,50,8,30.944406867408727
1,1.0,26,100,2,27.036778514193163
1,1.0,26,100,4,28.978928572999617
1,1.0,26,100,6,30.22250876181781
1,1.0,26,100,8,30.9879440121926
1,1.0,26,200,2,27.08375739914898
1,1.0,26,200,4,28.896194276065778
1,1.0,26,200,6,30.217585954465775
1,1.0,26,200,8,30.89872991179983
1,1.0,32,50,2,24.82468704994457
1,1.0,32,50,4,27.509755155637873
1,1.0,32,50,6,28.958551053845625
1,1.0,32,50,8,29.800976587461125
1,1.0,32,100,2,24.758073434029452
1,1.0,32,100,4,27.525751367997255
1,1.0,32,100,6,28.93736889935121
1,1.0,32,100,8,29.75384060728613
1,1.0,32,200,2,24.806152684950014
1,1.0,32,200,4,27.521175208171382
1,1.0,32,200,6,29.024939895291652
1,1.0,32,200,8,29.708881845711744
1,10.0,8,50,2,42.85007074588379
1,10.0,8,50,4,40.883087338063746
1,10.0,8,50,6,40.99750571688604
1,10.0,8,50,8,41.210349151605904
1,10.0,8,100,2,42.745843562576006
1,10.0,8,100,4,40.890691002809625
1,10.0,8,100,6,41.01753776231884
1,10.0,8,100,8,41.29975562958547
1,10.0,8,200,2,42.65115596550804
1,10.0,8,200,4,40.85111348234957
1,10.0,8,200,6,41.07575781709966
1,10.0,8,200,8,41.28215826336297
1,10.0,14,50,2,36.0951025242901
1,10.0,14,50,4,37.069787272359264
1,10.0,14,50,6,37.97280146329026
1,10.0,14,50,8,38.608333164486524
1,10.0,14,100,2,36.23408174581161
1,10.0,14,100,4,37.0484985356208
1,10.0,14,100,6,38.02055345127437
1,10.0,14,100,8,38.57668005399165
1,10.0,14,200,2,36.27034546364964
1,10.0,14,200,4,37.15617813347234
1,10.0,14,200,6,38.04551380393579
1,10.0,14,200,8,38.54760058662962
1,10.0,20,50,2,33.57696596526579
1,10.0,20,50,4,35.60309422579627
1,10.0,20,50,6,36.671512688113545
1,10.0,20,50,8,37.372593881988145
1,10.0,20,100,2,33.563262305668694
1,10.0,20,100,4,35.57262969601756
1,10.0,20,100,6,36.71961383209289
1,10.0,20,100,8,37.29246977610833
1,10.0,20,200,2,33.545113149927744
1,10.0,20,200,4,35.671411258124344
1,10.0,20,200,6,36.75305422592906
1,10.0,20,200,8,37.312171870694584
1,10.0,26,50,2,32.144694010004606
1,10.0,26,50,4,34.817611456056014
1,10.0,26,50,6,36.05753296176229
1,10.0,26,50,8,36.624586135556946
1,10.0,26,100,2,32.15407181935453
1,10.0,26,100,4,34.8654552784162
1,10.0,26,100,6,36.00568472165737
1,10.0,26,100,8,36.587479155873055
1,10.0,26,200,2,32.17208955608928
1,10.0,26,200,4,34.8166538684676
1,10.0,26,200,6,36.004895725086
1,10.0,26,200,8,36.63862215924648
1,10.0,32,50,2,31.393026211669408
1,10.0,32,50,4,34.28948864484068
1,10.0,32,50,6,35.50456708086797
1,10.0,32,50,8,36.1810178337088
1,10.0,32,100,2,31.38767810012926
1,10.0,32,100,4,34.302022977733984
1,10.0,32,100,6,35.56154235730394
1,10.0,32,100,8,36.26577952038521
1,10.0,32,200,2,31.36909374558713
1,10.0,32,200,4,34.36793672994121
1,10.0,32,200,6,35.536145466025424
1,10.0,32,200,8,36.242406957495994
2,0.01,8,50,2,70.83015433264893
2,0.01,8,50,4,68.92077345260762
2,0.01,8,50,6,66.98359311330206
2,0.01,8,50,8,66.02727202291
2,0.01,8,100,2,70.0615762178363
2,0.01,8,100,4,68.10430621901769
2,0.01,8,100,6,67.01952328131327
2,0.01,8,100,8,66.17292479636015
2,0.01,8,200,2,70.9175971388897
2,0.01,8,200,4,68.06785300426232
2,0.01,8,200,6,66.89340133626025
2,0.01,8,200,8,65.67882099399048
2,0.01,14,50,2,65.90499719014157
2,0.01,14,50,4,64.88552147838509
2,0.01,14,50,6,62.82868559197568
2,0.01,14,50,8,62.373024368341795
2,0.01,14,100,2,65.70020369522824
2,0.01,14,100,4,64.44463586376891
2,0.01,14,100,6,64.05885100602347
2,0.01,14,100,8,62.189452695620425
2,0.01,14,200,2,66.33842451918788
2,0.01,14,200,4,64.85644330535105
2,0.01,14,200,6,62.218617138799786
2,0.01,14,200,8,62.06208498413605
2,0.01,20,50,2,60.88985673842145
2,0.01,20,50,4,58.2523039988385
2,0.01,20,50,6,55.73446657832573
2,0.01,20,50,8,55.17045542603853
2,0.01,20,100,2,60.41183829471042
2,0.01,20,100,4,57.22729991659058
2,0.01,20,100,6,55.25297700620389
2,0.01,20,100,8,53.87107820685594
2,0.01,20,200,2,59.99909114149293
2,0.01,20,200,4,57.748955457084044
2,0.01,20,200,6,55.136538104667764
2,0.01,20,200,8,54.38594067880105
2,0.01,26,50,2,51.78707048190601
2,0.01,26,50,4,48.14908074663114
2,0.01,26,50,6,45.245226866479726
2,0.01,26,50,8,43.73707093068981
2,0.01,26,100,2,52.04417487097368
2,0.01,26,100,4,47.60814354420968
2,0.01,26,100,6,45.450167352852986
2,0.01,26,100,8,44.29017647179876
2,0.01,26,200,2,52.07981718274447
2,0.01,26,200,4,47.071233620395994
2,0.01,26,200,6,45.07381404050697
2,0.01,26,200,8,43.647128245127774
2,0.01,32,50,2,42.262066624700516
2,0.01,32,50,4,35.29437255094144
2,0.01,32,50,6,32.99146293261828
2,0.01,32,50,8,34.219222224909416
2,0.01,32,100,2,41.75963152499983
2,0.01,32,100,4,36.4106560525353
2,0.01,32,100,6,33.7437459731943
2,0.01,32,100,8,33.36358344447352
2,0.01,32,200,2,42.01307565509786
2,0.01,32,200,4,35.35161818020477
2,0.01,32,200,6,34.11096690958907
2,0.01,32,200,8,33.985388084307154
2,0.1,8,50,2,46.53187268559758
2,0.1,8,50,4,45.915441248627374
2,0.1,8,50,6,45.24052987662795
2,0.1,8,50,8,44.91896984491865
2,0.1,8,100,2,46.6171224858013
2,0.1,8,100,4,45.62171790454375
2,0.1,8,100,6,45.42429593369365
2,0.1,8,100,8,45.05658952995445
2,0.1,8,200,2,47.008116244526185
2,0.1,8,200,4,45.610215265911464
2,0.1,8,200,6,45.268046284374776
2,0.1,8,200,8,45.42997853652477
2,0.1,14,50,2,38.56673172000376
2,0.1,14,50,4,37.19283142340135
2,0.1,14,50,6,37.09052101228024
2,0.1,14,50,8,36.74700438039293
2,0.1,14,100,2,38.4771213177218
2,0.1,14,100,4,37.17922342984306
2,0.1,14,100,6,36.813516599546
2,0.1,14,100,8,37.23659632656493
2,0.1,14,200,2,38.51078353072857
2,0.1,14,200,4,37.29977015815672
2,0.1,14,200,6,36.82701816764916
2,0.1,14,200,8,37.048145981911446
2,0.1,20,50,2,31.75842816083356
2,0.1,20,50,4,30.723072574459856
2,0.1,20,50,6,30.96880764768222
2,0.1,20,50,8,31.31502378119014
2,0.1,20,100,2,31.785112144436802
2,0.1,20,100,4,31.126028266068854
2,0.1,20,100,6,31.094122281553553
2,0.1,20,100,8,31.04005729719163
2,0.1,20,200,2,31.803258966398225
2,0.1,20,200,4,30.782054600148026
2,0.1,20,200,6,30.93229591449675
2,0.1,20,200,8,31.18049497043885
2,0.1,26,50,2,26.66080814221314
2,0.1,26,50,4,26.653751305373163
2,0.1,26,50,6,27.088447095846103
2,0.1,26,50,8,27.647311698368224
2,0.1,26,100,2,26.73911605880421
2,0.1,26,100,4,26.636720754967662
2,0.1,26,100,6,27.120217600486797
2,0.1,26,100,8,27.719796592109223
2,0.1,26,200,2,26.81478125197572
2,0.1,26,200,4,26.648045054117926
2,0.1,26,200,6,27.244611784853404
2,0.1,26,200,8,27.704206674697712
2,0.1,32,50,2,22.676662998979527
2,0.1,32,50,4,23.582342156203772
2,0.1,32,50,6,24.68047145795069
2,0.1,32,50,8,25.33736737239624
2,0.1,32,100,2,22.63451602675394
2,0.1,32,100,4,23.565445774005376
2,0.1,32,100,6,24.55746944251223
2,0.1,32,100,8,25.416494933835384
2,0.1,32,200,2,22.694621500076583
2,0.1,32,200,4,23.62097198217746
2,0.1,32,200,6,24.598423825143684
2,0.1,32,200,8,25.33565428625819
2,1.0,8,50,2,43.125073065212106
2,1.0,8,50,4,41.05923026201871
2,1.0,8,50,6,40.66495457677534
2,1.0,8,50,8,40.707783367667965
2,1.0,8,100,2,43.087484876664895
2,1.0,8,100,4,41.017181750590645
2,1.0,8,100,6,40.72886071964228
2,1.0,8,100,8,40.66415748255297
2,1.0,8,200,2,43.12436717578037
2,1.0,8,200,4,41.064755916318276
2,1.0,8,200,6,40.61427700843294
2,1.0,8,200,8,40.77817446047703
2,1.0,14,50,2,35.695492358891094
2,1.0,14,50,4,35.124818197302524
2,1.0,14,50,6,35.264819013032984
2,1.0,14,50,8,35.5854562368836
2,1.0,14,100,2,35.55030036938872
2,1.0,14,100,4,34.89685713599393
2,1.0,14,100,6,35.24850265893951
2,1.0,14,100,8,35.62298872774738
2,1.0,14,200,2,35.4256952124672
2,1.0,14,200,4,35.00884233222903
2,1.0,14,200,6,35.27899049157983
2,1.0,14,200,8,35.68004582414977
2,1.0,20,50,2,30.464878685348285
2,1.0,20,50,4,31.24561108095839
2,1.0,20,50,6,32.03484765666892
2,1.0,20,50,8,32.66429046500216
2,1.0,20,100,2,30.568610019398434
2,1.0,20,100,4,31.31358673585503
2,1.0,20,100,6,32.09007359501907
2,1.0,20,100,8,32.75795195040599
2,1.0,20,200,2,30.476803823384476
2,1.0,20,200,4,31.216583390607685
2,1.0,20,200,6,32.0521603098728
2,1.0,20,200,8,32.6604245378662
2,1.0,26,50,2,27.004943677634778
2,1.0,26,50,4,28.96120146308759
2,1.0,26,50,6,30.193337833636956
2,1.0,26,50,8,30.89959855050346
2,1.0,26,100,2,26.969802217080087
2,1.0,26,100,4,28.965958511189022
2,1.0,26,100,6,30.175767154628584
2,1.0,26,100,8,30.975150885533903
2,1.0,26,200,2,27.005479044769785
2,1.0,26,200,4,29.001949507858047
2,1.0,26,200,6,30.168722690327296
2,1.0,26,200,8,30.87311915796245
2,1.0,32,50,2,24.780121862990864
2,1.0,32,50,4,27.52629282008815
2,1.0,32,50,6,28.92071837549995
2,1.0,32,50,8,29.818883888137538
2,1.0,32,100,2,24.775173370647767
2,1.0,32,100,4,27.54167831659191
2,1.0,32,100,6,29.002854897295947
2,1.0,32,100,8,29.78379991788872
2,1.0,32,200,2,24.780235548770296
2,1.0,32,200,4,27.636474849851325
2,1.0,32,200,6,28.89853234441806
2,1.0,32,200,8,29.707073176026462
2,10.0,8,50,2,42.6815743529407
2,10.0,8,50,4,40.93788792084215
2,10.0,8,50,6,41.013774325807205
2,10.0,8,50,8,41.27964656005779
2,10.0,8,100,2,42.771955774849296
2,10.0,8,100,4,40.93640438098831
2,10.0,8,100,6,40.90932891892063
2,10.0,8,100,8,41.27251716784865
2,10.0,8,200,2,42.722670447075224
2,10.0,8,200,4,40.83138199380082
2,10.0,8,200,6,41.03823902255985
2,10.0,8,200,8,41.34737513558784
2,10.0,14,50,2,36.15542461801662
2,10.0,14,50,4,37.20810068591021
2,10.0,14,50,6,37.93599646415356
2,10.0,14,50,8,38.599382269072066
2,10.0,14,100,2,36.15429640019785
2,10.0,14,100,4,37.14602276548192
2,10.0,14,100,6,38.003568280983856
2,10.0,14,100,8,38.51354900591804
2,10.0,14,200,2,36.21940416036594
2,10.0,14,200,4,37.1633991521463
2,10.0,14,200,6,37.95512390526558
2,10.0,14,200,8,38.58281045536052
2,10.0,20,50,2,33.52176602529816
2,10.0,20,50,4,35.69320141466415
2,10.0,20,50,6,36.665773785441324
2,10.0,20,50,8,37.33673893063787
2,10.0,20,100,2,33.55495335359249
2,10.0,20,100,4,35.694227503122654
2,10.0,20,100,6,36.64697189832205
2,10.0,20,100,8,37.329545464679974
2,10.0,20,200,2,33.54437129961196
