rep,alp,num_cell,filter_dim,error
3,10,14,"(8, 8)",34.16712236
3,10,20,"(8, 8)",24.32068526
3,10,26,"(8, 8)",19.32404375
3,10,32,"(8, 8)",16.19770438
4,0.01,8,"(8, 8)",34.1275887
4,0.01,14,"(8, 8)",29.06876107
4,0.01,20,"(8, 8)",25.71564733
4,0.01,26,"(8, 8)",22.06691207
4,0.01,32,"(8, 8)",19.57089141
4,0.1,8,"(8, 8)",33.05704585
4,0.1,14,"(8, 8)",24.47423624
4,0.1,20,"(8, 8)",19.7002101
4,0.1,26,"(8, 8)",16.83726317
4,0.1,32,"(8, 8)",13.63587699
4,1,8,"(8, 8)",67.15999494
4,1,14,"(8, 8)",31.38223676
4,1,20,"(8, 8)",23.40989488
4,1,26,"(8, 8)",17.98333615
4,1,32,"(8, 8)",14.41507462
4,10,8,"(8, 8)",89.85794725
4,10,14,"(8, 8)",33.98231394
4,10,20,"(8, 8)",24.32863303
4,10,26,"(8, 8)",19.68922422
4,10,32,"(8, 8)",16.5778468
5,0.01,8,"(8, 8)",34.55175962
5,0.01,14,"(8, 8)",29.0471062
5,0.01,20,"(8, 8)",25.42938148
5,0.01,26,"(8, 8)",22.16007732
5,0.01,32,"(8, 8)",19.65857017
5,0.1,8,"(8, 8)",32.44268487
5,0.1,14,"(8, 8)",24.51707891
5,0.1,20,"(8, 8)",20.03414853
5,0.1,26,"(8, 8)",16.47570307
5,0.1,32,"(8, 8)",13.7133008
5,1,8,"(8, 8)",69.01668908
5,1,14,"(8, 8)",31.04778932
5,1,20,"(8, 8)",23.03069803
5,1,26,"(8, 8)",18.22522957
5,1,32,"(8, 8)",14.18187585
5,10,8,"(8, 8)",94.50321525
5,10,14,"(8, 8)",33.55142103
5,10,20,"(8, 8)",24.81062521
5,10,26,"(8, 8)",19.73799328
5,10,32,"(8, 8)",16.25548883
6,0.01,8,"(8, 8)",34.22033777
6,0.01,14,"(8, 8)",28.83253269
6,0.01,20,"(8, 8)",24.89920377
6,0.01,26,"(8, 8)",21.92722786
6,0.01,32,"(8, 8)",19.3435453
6,0.1,8,"(8, 8)",33.03748886
6,0.1,14,"(8, 8)",24.52940822
6,0.1,20,"(8, 8)",19.99045697
6,0.1,26,"(8, 8)",16.70215789
6,0.1,32,"(8, 8)",13.4888094
6,1,8,"(8, 8)",69.41049829
6,1,14,"(8, 8)",30.48472707
6,1,20,"(8, 8)",23.22079216
6,1,26,"(8, 8)",17.70385601
6,1,32,"(8, 8)",14.14786279
6,10,8,"(8, 8)",92.01737549
6,10,14,"(8, 8)",33.86991855
6,10,20,"(8, 8)",23.67568635
6,10,26,"(8, 8)",19.3187546
6,10,32,"(8, 8)",16.0799314
7,0.01,8,"(8, 8)",34.89396704
7,0.01,14,"(8, 8)",29.024035
7,0.01,20,"(8, 8)",25.35305739
7,0.01,26,"(8, 8)",22.42594208
7,0.01,32,"(8, 8)",19.80827879
7,0.1,8,"(8, 8)",32.21928161
7,0.1,14,"(8, 8)",24.73986092
7,0.1,20,"(8, 8)",19.85906142
7,0.1,26,"(8, 8)",16.24108219
7,0.1,32,"(8, 8)",13.72518124
