rep,dwt_type,lv,alp,num_cell,cell_size,sparse_freq,filter_dim,error
0,db2,2,0.1,416,200,4,"(32, 32)",126.22677997037496
0,db2,2,0.1,416,200,6,"(32, 32)",148.09655634130252
0,db2,2,0.1,416,200,8,"(32, 32)",160.74247690872338
0,db2,2,0.1,512,50,2,"(32, 32)",32.70137928378202
0,db2,2,0.1,512,50,4,"(32, 32)",73.64658923878517
0,db2,2,0.1,512,50,6,"(32, 32)",96.81699590913207
0,db2,2,0.1,512,50,8,"(32, 32)",122.39617791223382
0,db2,2,0.1,512,100,2,"(32, 32)",32.36514680190011
0,db2,2,0.1,512,100,4,"(32, 32)",72.7327181028132
0,db2,2,0.1,512,100,6,"(32, 32)",96.28370645045887
0,db2,2,0.1,512,100,8,"(32, 32)",121.50247941803585
0,db2,2,0.1,512,200,2,"(32, 32)",32.75795707425093
0,db2,2,0.1,512,200,4,"(32, 32)",71.51767272217882
0,db2,2,0.1,512,200,6,"(32, 32)",96.40641729751489
0,db2,2,0.1,512,200,8,"(32, 32)",121.8283563024349
0,db2,2,1.0,128,50,2,"(32, 32)",73.80428338891662
0,db2,2,1.0,128,50,4,"(32, 32)",111.17657864794212
0,db2,2,1.0,128,50,6,"(32, 32)",138.48633109993122
0,db2,2,1.0,128,50,8,"(32, 32)",154.08017070709312
0,db2,2,1.0,128,100,2,"(32, 32)",73.14700069888495
0,db2,2,1.0,128,100,4,"(32, 32)",109.41761544235825
0,db2,2,1.0,128,100,6,"(32, 32)",138.2433129567955
0,db2,2,1.0,128,100,8,"(32, 32)",153.61423102704236
0,db2,2,1.0,128,200,2,"(32, 32)",73.62357806919725
0,db2,2,1.0,128,200,4,"(32, 32)",109.5897109541278
0,db2,2,1.0,128,200,6,"(32, 32)",139.88800949673367
0,db2,2,1.0,128,200,8,"(32, 32)",156.6389053881997
0,db2,2,1.0,224,50,2,"(32, 32)",37.63771815494899
0,db2,2,1.0,224,50,4,"(32, 32)",52.46943286953495
0,db2,2,1.0,224,50,6,"(32, 32)",76.12562535722812
0,db2,2,1.0,224,50,8,"(32, 32)",90.98538574831282
0,db2,2,1.0,224,100,2,"(32, 32)",37.61855075857571
0,db2,2,1.0,224,100,4,"(32, 32)",52.67763067555419
0,db2,2,1.0,224,100,6,"(32, 32)",75.177081089373
0,db2,2,1.0,224,100,8,"(32, 32)",90.52727268319082
0,db2,2,1.0,224,200,2,"(32, 32)",37.567449462596684
0,db2,2,1.0,224,200,4,"(32, 32)",53.00297883497549
0,db2,2,1.0,224,200,6,"(32, 32)",75.26911290667353
0,db2,2,1.0,224,200,8,"(32, 32)",90.55782974237471
0,db2,2,1.0,320,50,2,"(32, 32)",33.45490697384559
0,db2,2,1.0,320,50,4,"(32, 32)",45.32016229497766
0,db2,2,1.0,320,50,6,"(32, 32)",62.67739604178573
0,db2,2,1.0,320,50,8,"(32, 32)",76.10175428335987
0,db2,2,1.0,320,100,2,"(32, 32)",33.383396935430135
0,db2,2,1.0,320,100,4,"(32, 32)",44.91136013997798
0,db2,2,1.0,320,100,6,"(32, 32)",61.85629470606192
0,db2,2,1.0,320,100,8,"(32, 32)",75.18262032698087
0,db2,2,1.0,320,200,2,"(32, 32)",33.35736904143453
0,db2,2,1.0,320,200,4,"(32, 32)",44.75618931255213
0,db2,2,1.0,320,200,6,"(32, 32)",61.903054368150535
0,db2,2,1.0,320,200,8,"(32, 32)",74.60099945830633
0,db2,2,1.0,416,50,2,"(32, 32)",31.16833188373338
0,db2,2,1.0,416,50,4,"(32, 32)",42.608414989213884
0,db2,2,1.0,416,50,6,"(32, 32)",57.715221286836254
0,db2,2,1.0,416,50,8,"(32, 32)",70.849873308864
0,db2,2,1.0,416,100,2,"(32, 32)",31.122140163192544
0,db2,2,1.0,416,100,4,"(32, 32)",42.390080157053674
0,db2,2,1.0,416,100,6,"(32, 32)",57.46017506584375
0,db2,2,1.0,416,100,8,"(32, 32)",70.23575906546084
0,db2,2,1.0,416,200,2,"(32, 32)",31.106345227942505
0,db2,2,1.0,416,200,4,"(32, 32)",42.30580521196315
0,db2,2,1.0,416,200,6,"(32, 32)",57.064761732221186
0,db2,2,1.0,416,200,8,"(32, 32)",70.17096825988324
0,db2,2,1.0,512,50,2,"(32, 32)",29.77133484389726
0,db2,2,1.0,512,50,4,"(32, 32)",41.49807932442135
0,db2,2,1.0,512,50,6,"(32, 32)",55.53525540359853
0,db2,2,1.0,512,50,8,"(32, 32)",68.17467296313471
0,db2,2,1.0,512,100,2,"(32, 32)",29.755567270165358
0,db2,2,1.0,512,100,4,"(32, 32)",40.98649937791838
0,db2,2,1.0,512,100,6,"(32, 32)",55.10975225031247
0,db2,2,1.0,512,100,8,"(32, 32)",67.09060446939532
0,db2,2,1.0,512,200,2,"(32, 32)",29.762495157689226
0,db2,2,1.0,512,200,4,"(32, 32)",40.86425275990604
0,db2,2,1.0,512,200,6,"(32, 32)",54.97276651478052
