rep,dwt_type,lv,alp,num_cell,filter_dim,error
5,db2,1,10.0,416,"(32, 32)",190.59190592676637
5,db2,1,10.0,512,"(32, 32)",173.94674763304855
5,db2,2,0.01,128,"(32, 32)",144.97674931870137
5,db2,2,0.01,224,"(32, 32)",105.71911379272039
5,db2,2,0.01,320,"(32, 32)",84.47161020396403
5,db2,2,0.01,416,"(32, 32)",72.47783224645157
5,db2,2,0.01,512,"(32, 32)",63.57673301119834
5,db2,2,0.1,128,"(32, 32)",135.0685280827565
5,db2,2,0.1,224,"(32, 32)",98.75923356937295
5,db2,2,0.1,320,"(32, 32)",76.44492479322513
5,db2,2,0.1,416,"(32, 32)",59.26094263167131
5,db2,2,0.1,512,"(32, 32)",47.7258671597351
5,db2,2,1.0,128,"(32, 32)",202.035135971425
5,db2,2,1.0,224,"(32, 32)",153.48847976596784
5,db2,2,1.0,320,"(32, 32)",110.55943072400193
5,db2,2,1.0,416,"(32, 32)",80.18310016267004
5,db2,2,1.0,512,"(32, 32)",60.703699246197935
5,db2,2,10.0,128,"(32, 32)",229.4196995392552
5,db2,2,10.0,224,"(32, 32)",177.26707205183874
5,db2,2,10.0,320,"(32, 32)",125.1932519818735
5,db2,2,10.0,416,"(32, 32)",88.7216537983945
5,db2,2,10.0,512,"(32, 32)",67.01895698985699
5,db2,3,0.01,128,"(32, 32)",70.34870056058423
5,db2,3,0.01,224,"(32, 32)",50.582979560297844
5,db2,3,0.01,320,"(32, 32)",42.49087852878772
5,db2,3,0.01,416,"(32, 32)",37.39847289450879
5,db2,3,0.01,512,"(32, 32)",34.59438339246253
5,db2,3,0.1,128,"(32, 32)",65.42876806723399
5,db2,3,0.1,224,"(32, 32)",44.67371109787988
5,db2,3,0.1,320,"(32, 32)",34.66079448214222
5,db2,3,0.1,416,"(32, 32)",27.69621101934127
5,db2,3,0.1,512,"(32, 32)",23.90177789882697
5,db2,3,1.0,128,"(32, 32)",129.3196626267898
5,db2,3,1.0,224,"(32, 32)",82.81794024178042
5,db2,3,1.0,320,"(32, 32)",56.367706977422614
5,db2,3,1.0,416,"(32, 32)",43.149409498503914
5,db2,3,1.0,512,"(32, 32)",33.52059809995579
5,db2,3,10.0,128,"(32, 32)",167.62343129583903
5,db2,3,10.0,224,"(32, 32)",99.0526685198317
5,db2,3,10.0,320,"(32, 32)",66.31344396726475
