rep,dwt_type,lv,alp,num_cell,filter_dim,error
6,db2,1,0.1,320,"(32, 32)",78.30261406755213
6,db2,1,0.1,416,"(32, 32)",70.1026318892717
6,db2,1,0.1,512,"(32, 32)",62.63597105250258
6,db2,1,1.0,128,"(32, 32)",115.3978342953831
6,db2,1,1.0,224,"(32, 32)",105.19947974290315
6,db2,1,1.0,320,"(32, 32)",96.37998545773016
6,db2,1,1.0,416,"(32, 32)",88.02877003538599
6,db2,1,1.0,512,"(32, 32)",79.31726701988453
6,db2,1,10.0,128,"(32, 32)",117.87177434818007
6,db2,1,10.0,224,"(32, 32)",107.67685588851889
6,db2,1,10.0,320,"(32, 32)",99.37510688823973
6,db2,1,10.0,416,"(32, 32)",91.05592658641177
6,db2,1,10.0,512,"(32, 32)",83.08183354051067
6,db2,2,0.01,128,"(32, 32)",72.40465801071053
6,db2,2,0.01,224,"(32, 32)",53.009939377351934
6,db2,2,0.01,320,"(32, 32)",42.80680882850388
6,db2,2,0.01,416,"(32, 32)",35.81810787159848
6,db2,2,0.01,512,"(32, 32)",31.621647351739803
6,db2,2,0.1,128,"(32, 32)",67.23923678575996
6,db2,2,0.1,224,"(32, 32)",49.46554333335887
6,db2,2,0.1,320,"(32, 32)",38.53314050892386
6,db2,2,0.1,416,"(32, 32)",30.785125767257462
6,db2,2,0.1,512,"(32, 32)",25.518498162590234
6,db2,2,1.0,128,"(32, 32)",99.46325482413684
6,db2,2,1.0,224,"(32, 32)",76.2079861067976
6,db2,2,1.0,320,"(32, 32)",56.18974973526114
6,db2,2,1.0,416,"(32, 32)",40.94342575864902
6,db2,2,1.0,512,"(32, 32)",32.560713999087476
6,db2,2,10.0,128,"(32, 32)",109.88381794165404
6,db2,2,10.0,224,"(32, 32)",85.52784830952021
6,db2,2,10.0,320,"(32, 32)",61.45454919921757
6,db2,2,10.0,416,"(32, 32)",44.53235435856493
6,db2,2,10.0,512,"(32, 32)",34.236964341562754
6,db2,3,0.01,128,"(32, 32)",37.391200812401834
6,db2,3,0.01,224,"(32, 32)",27.992956365469897
6,db2,3,0.01,320,"(32, 32)",23.601020551695278
6,db2,3,0.01,416,"(32, 32)",20.710869534674885
6,db2,3,0.01,512,"(32, 32)",19.13142516471284
6,db2,3,0.1,128,"(32, 32)",34.48253106397326
6,db2,3,0.1,224,"(32, 32)",24.981530271498794
6,db2,3,0.1,320,"(32, 32)",19.370113519543704
6,db2,3,0.1,416,"(32, 32)",16.549549149656155
6,db2,3,0.1,512,"(32, 32)",14.606126654662788
6,db2,3,1.0,128,"(32, 32)",66.71530406906341
6,db2,3,1.0,224,"(32, 32)",44.002995692490416
6,db2,3,1.0,320,"(32, 32)",31.390471697784726
6,db2,3,1.0,416,"(32, 32)",24.669592048107898
6,db2,3,1.0,512,"(32, 32)",19.50568121288917
6,db2,3,10.0,128,"(32, 32)",81.48626059584251
6,db2,3,10.0,224,"(32, 32)",51.34294542923225
6,db2,3,10.0,320,"(32, 32)",35.15253523125771
6,db2,3,10.0,416,"(32, 32)",26.393672606788098
6,db2,3,10.0,512,"(32, 32)",20.883824750269074
7,db2,1,0.01,128,"(32, 32)",109.04124335349077
7,db2,1,0.01,224,"(32, 32)",94.72511705566004
7,db2,1,0.01,320,"(32, 32)",82.2832607048239
7,db2,1,0.01,416,"(32, 32)",72.29819604884
7,db2,1,0.01,512,"(32, 32)",64.19292500570896
7,db2,1,0.1,128,"(32, 32)",102.06406742908327
7,db2,1,0.1,224,"(32, 32)",88.15886207559271
7,db2,1,0.1,320,"(32, 32)",78.12104794691517
7,db2,1,0.1,416,"(32, 32)",70.16507627024312
7,db2,1,0.1,512,"(32, 32)",62.61774702577719
7,db2,1,1.0,128,"(32, 32)",115.47272412142068
7,db2,1,1.0,224,"(32, 32)",105.32186458619174
7,db2,1,1.0,320,"(32, 32)",96.26776236582448
7,db2,1,1.0,416,"(32, 32)",88.00605549351609
7,db2,1,1.0,512,"(32, 32)",79.48473211545304
7,db2,1,10.0,128,"(32, 32)",117.7825951948545
7,db2,1,10.0,224,"(32, 32)",107.7337067714048
7,db2,1,10.0,320,"(32, 32)",99.26405990137744
7,db2,1,10.0,416,"(32, 32)",91.11241835403291
7,db2,1,10.0,512,"(32, 32)",83.07246638798831
7,db2,2,0.01,128,"(32, 32)",72.95576942538507
7,db2,2,0.01,224,"(32, 32)",52.76001098517013
7,db2,2,0.01,320,"(32, 32)",42.96721863393336
7,db2,2,0.01,416,"(32, 32)",36.04786789894535
7,db2,2,0.01,512,"(32, 32)",31.640591061420842
7,db2,2,0.1,128,"(32, 32)",67.34023844686631
7,db2,2,0.1,224,"(32, 32)",49.90288928426125
7,db2,2,0.1,320,"(32, 32)",38.233336166031414
7,db2,2,0.1,416,"(32, 32)",30.56247291485731
7,db2,2,0.1,512,"(32, 32)",24.785578269161256
7,db2,2,1.0,128,"(32, 32)",98.93209322857349
7,db2,2,1.0,224,"(32, 32)",76.26415013827582
7,db2,2,1.0,320,"(32, 32)",55.7345500116619
7,db2,2,1.0,416,"(32, 32)",41.62468923275157
7,db2,2,1.0,512,"(32, 32)",32.55357909323927
7,db2,2,10.0,128,"(32, 32)",109.80267128465654
7,db2,2,10.0,224,"(32, 32)",85.07552960433027
7,db2,2,10.0,320,"(32, 32)",61.05002987522703
7,db2,2,10.0,416,"(32, 32)",43.86586790333507
7,db2,2,10.0,512,"(32, 32)",34.032565397091716
7,db2,3,0.01,128,"(32, 32)",37.57651891626932
7,db2,3,0.01,224,"(32, 32)",27.69241206768939
7,db2,3,0.01,320,"(32, 32)",23.735924495020218
7,db2,3,0.01,416,"(32, 32)",20.750289639209473
7,db2,3,0.01,512,"(32, 32)",18.76658649506505
7,db2,3,0.1,128,"(32, 32)",33.94837117171312
7,db2,3,0.1,224,"(32, 32)",24.177964018746426
7,db2,3,0.1,320,"(32, 32)",19.396275609181373
7,db2,3,0.1,416,"(32, 32)",16.89453870122668
7,db2,3,0.1,512,"(32, 32)",14.762952774688591
7,db2,3,1.0,128,"(32, 32)",67.11614613596012
7,db2,3,1.0,224,"(32, 32)",44.45869110068341
7,db2,3,1.0,320,"(32, 32)",31.2893249881702
7,db2,3,1.0,416,"(32, 32)",24.210929937075296
7,db2,3,1.0,512,"(32, 32)",20.200563815718123
7,db2,3,10.0,128,"(32, 32)",81.07139431548791
7,db2,3,10.0,224,"(32, 32)",51.160824002034396
