rep,alp,num_cell,cell_size,sparse_freq,filter_dim,error
1,0.1,128,100,2,"(32, 32)",25.9351870321307
1,0.1,128,100,4,"(32, 32)",38.1439038046834
1,0.1,128,100,6,"(32, 32)",42.9446303487101
1,0.1,128,100,8,"(32, 32)",40.7761041544362
1,0.1,128,200,2,"(32, 32)",27.0919319079614
1,0.1,128,200,4,"(32, 32)",37.079864756925
1,0.1,128,200,6,"(32, 32)",42.6424451015307
1,0.1,128,200,8,"(32, 32)",42.8589316639655
1,0.1,224,50,2,"(32, 32)",8.9994440966691
1,0.1,224,50,4,"(32, 32)",8.1967106618343
1,0.1,224,50,6,"(32, 32)",10.4409618004804
1,0.1,224,50,8,"(32, 32)",8.79077023339745
1,0.1,224,100,2,"(32, 32)",9.24707417997134
1,0.1,224,100,4,"(32, 32)",8.22702201871289
1,0.1,224,100,6,"(32, 32)",8.51026991706369
1,0.1,224,100,8,"(32, 32)",8.70476698667094
1,0.1,224,200,2,"(32, 32)",8.88189408009075
1,0.1,224,200,4,"(32, 32)",8.15243920643684
1,0.1,224,200,6,"(32, 32)",8.53745253900207
1,0.1,224,200,8,"(32, 32)",8.67971606726285
1,0.1,320,50,2,"(32, 32)",6.47868049326697
1,0.1,320,50,4,"(32, 32)",6.8491964049838
1,0.1,320,50,6,"(32, 32)",7.44439659609371
1,0.1,320,50,8,"(32, 32)",7.92065059070461
1,0.1,320,100,2,"(32, 32)",6.43930650566703
1,0.1,320,100,4,"(32, 32)",6.82661864820123
1,0.1,320,100,6,"(32, 32)",7.41837705399465
1,0.1,320,100,8,"(32, 32)",7.85008124048266
1,0.1,320,200,2,"(32, 32)",6.49094052968913
1,0.1,320,200,4,"(32, 32)",6.83049169242258
1,0.1,320,200,6,"(32, 32)",7.4175902516654
1,0.1,320,200,8,"(32, 32)",7.82027323252816
1,0.1,416,50,2,"(32, 32)",5.40663313197136
1,0.1,416,50,4,"(32, 32)",6.31367768736585
1,0.1,416,50,6,"(32, 32)",7.03168347188143
1,0.1,416,50,8,"(32, 32)",7.54038807970638
1,0.1,416,100,2,"(32, 32)",5.37863603964543
1,0.1,416,100,4,"(32, 32)",6.27189311284832
1,0.1,416,100,6,"(32, 32)",6.98921298899715
1,0.1,416,100,8,"(32, 32)",7.50182244093412
1,0.1,416,200,2,"(32, 32)",5.39810608041108
1,0.1,416,200,4,"(32, 32)",6.27365700989718
1,0.1,416,200,6,"(32, 32)",6.9791382139015
1,0.1,416,200,8,"(32, 32)",7.4652106545755
1,0.1,512,50,2,"(32, 32)",4.8753924089613
1,0.1,512,50,4,"(32, 32)",6.02404987868776
1,0.1,512,50,6,"(32, 32)",6.8248238341683
1,0.1,512,50,8,"(32, 32)",7.3310996323927
1,0.1,512,100,2,"(32, 32)",4.88057331469644
1,0.1,512,100,4,"(32, 32)",5.98469180072851
1,0.1,512,100,6,"(32, 32)",6.78531900846459
1,0.1,512,100,8,"(32, 32)",7.24970876174533
1,0.1,512,200,2,"(32, 32)",4.87594673549484
1,0.1,512,200,4,"(32, 32)",5.99511106310263
1,0.1,512,200,6,"(32, 32)",6.75940077975609
1,0.1,512,200,8,"(32, 32)",7.24708603802111
1,1,128,50,2,"(32, 32)",10.9369818864449
1,1,128,50,4,"(32, 32)",10.5184541838603
1,1,128,50,6,"(32, 32)",10.950018819157
1,1,128,50,8,"(32, 32)",11.2746205809502
1,1,128,100,2,"(32, 32)",10.8377911908058
1,1,128,100,4,"(32, 32)",10.4980519622081
1,1,128,100,6,"(32, 32)",10.8767063950625
