rep,dwt_type,lv,alp,num_cell,filter_dim,error
3,db2,1,0.1,224,"(32, 32)",164.03545615089985
3,db2,1,0.1,320,"(32, 32)",148.17314557877629
3,db2,1,0.1,416,"(32, 32)",130.80980999290864
3,db2,1,0.1,512,"(32, 32)",111.43343340288881
3,db2,1,1.0,128,"(32, 32)",202.02648818208235
3,db2,1,1.0,224,"(32, 32)",187.56351133821968
3,db2,1,1.0,320,"(32, 32)",173.52112297955736
3,db2,1,1.0,416,"(32, 32)",157.69286155581946
3,db2,1,1.0,512,"(32, 32)",137.0598403387338
3,db2,1,10.0,128,"(32, 32)",209.07616405680727
3,db2,1,10.0,224,"(32, 32)",194.52710689927898
3,db2,1,10.0,320,"(32, 32)",180.44511296563942
3,db2,1,10.0,416,"(32, 32)",165.2335520997535
3,db2,1,10.0,512,"(32, 32)",144.14561522738813
3,db2,2,0.01,128,"(32, 32)",138.96317426417227
3,db2,2,0.01,224,"(32, 32)",114.48208907854362
3,db2,2,0.01,320,"(32, 32)",98.22691881689678
3,db2,2,0.01,416,"(32, 32)",84.56967676218902
3,db2,2,0.01,512,"(32, 32)",72.74794525181173
3,db2,2,0.1,128,"(32, 32)",137.54224333612862
3,db2,2,0.1,224,"(32, 32)",108.39036961459819
3,db2,2,0.1,320,"(32, 32)",83.9721346685158
3,db2,2,0.1,416,"(32, 32)",60.46289040417959
3,db2,2,0.1,512,"(32, 32)",45.607465452475864
3,db2,2,1.0,128,"(32, 32)",179.15666240469673
3,db2,2,1.0,224,"(32, 32)",144.43439611370692
3,db2,2,1.0,320,"(32, 32)",89.42999440814759
3,db2,2,1.0,416,"(32, 32)",58.35596876302368
3,db2,2,1.0,512,"(32, 32)",44.147919319175195
3,db2,2,10.0,128,"(32, 32)",194.7526785846281
3,db2,2,10.0,224,"(32, 32)",161.15471414836873
3,db2,2,10.0,320,"(32, 32)",95.46610729099824
3,db2,2,10.0,416,"(32, 32)",59.55206911990886
3,db2,2,10.0,512,"(32, 32)",45.89280392620909
3,db2,3,0.01,128,"(32, 32)",84.5620895341947
3,db2,3,0.01,224,"(32, 32)",67.74288599030102
3,db2,3,0.01,320,"(32, 32)",58.441348156219036
3,db2,3,0.01,416,"(32, 32)",50.74181469082157
3,db2,3,0.01,512,"(32, 32)",43.78701367447111
3,db2,3,0.1,128,"(32, 32)",83.5418738028859
3,db2,3,0.1,224,"(32, 32)",60.110889769730505
3,db2,3,0.1,320,"(32, 32)",47.81048320431134
3,db2,3,0.1,416,"(32, 32)",40.374010386902114
3,db2,3,0.1,512,"(32, 32)",34.64388088123829
3,db2,3,1.0,128,"(32, 32)",128.2295588214909
3,db2,3,1.0,224,"(32, 32)",71.64685148680584
3,db2,3,1.0,320,"(32, 32)",53.150482026262225
3,db2,3,1.0,416,"(32, 32)",43.60231079487453
3,db2,3,1.0,512,"(32, 32)",36.71411498339122
3,db2,3,10.0,128,"(32, 32)",153.42225417709852
3,db2,3,10.0,224,"(32, 32)",75.62965603201562
3,db2,3,10.0,320,"(32, 32)",53.71315510336781
3,db2,3,10.0,416,"(32, 32)",44.232331406937114
3,db2,3,10.0,512,"(32, 32)",38.08425371878959
4,db2,1,0.01,128,"(32, 32)",183.33175581975854
4,db2,1,0.01,224,"(32, 32)",164.29935679898983
4,db2,1,0.01,320,"(32, 32)",148.83255720772743
4,db2,1,0.01,416,"(32, 32)",134.99921325171775
4,db2,1,0.01,512,"(32, 32)",122.23466099029403
4,db2,1,0.1,128,"(32, 32)",183.83240537965463
4,db2,1,0.1,224,"(32, 32)",163.54437976441397
4,db2,1,0.1,320,"(32, 32)",147.53059801742617
4,db2,1,0.1,416,"(32, 32)",130.92874154088824
4,db2,1,0.1,512,"(32, 32)",112.90644705908562
4,db2,1,1.0,128,"(32, 32)",201.7147520110863
4,db2,1,1.0,224,"(32, 32)",187.55974995047086
4,db2,1,1.0,320,"(32, 32)",173.44915723510692
4,db2,1,1.0,416,"(32, 32)",157.92385093967812
4,db2,1,1.0,512,"(32, 32)",137.02152855729457
4,db2,1,10.0,128,"(32, 32)",209.35401980829934
4,db2,1,10.0,224,"(32, 32)",194.08002450540297
4,db2,1,10.0,320,"(32, 32)",180.39302466751272
4,db2,1,10.0,416,"(32, 32)",165.49857644336115
4,db2,1,10.0,512,"(32, 32)",144.73821740299226
4,db2,2,0.01,128,"(32, 32)",139.2894839976279
4,db2,2,0.01,224,"(32, 32)",114.19139652880479
4,db2,2,0.01,320,"(32, 32)",98.3810435938598
4,db2,2,0.01,416,"(32, 32)",85.08169213585516
4,db2,2,0.01,512,"(32, 32)",72.57695850301317
4,db2,2,0.1,128,"(32, 32)",137.45095612216636
4,db2,2,0.1,224,"(32, 32)",107.99197257196542
4,db2,2,0.1,320,"(32, 32)",82.3527796504897
4,db2,2,0.1,416,"(32, 32)",61.19459076456655
4,db2,2,0.1,512,"(32, 32)",45.597488553338394
4,db2,2,1.0,128,"(32, 32)",178.5060343964553
4,db2,2,1.0,224,"(32, 32)",142.88500653166074
4,db2,2,1.0,320,"(32, 32)",89.04099593908812
4,db2,2,1.0,416,"(32, 32)",58.31767572164298
4,db2,2,1.0,512,"(32, 32)",44.06574595514357
4,db2,2,10.0,128,"(32, 32)",195.01169979502717
4,db2,2,10.0,224,"(32, 32)",160.18824485102567
4,db2,2,10.0,320,"(32, 32)",95.25927975523479
4,db2,2,10.0,416,"(32, 32)",59.467037398775
4,db2,2,10.0,512,"(32, 32)",45.952535522374156
4,db2,3,0.01,128,"(32, 32)",84.50406332234598
4,db2,3,0.01,224,"(32, 32)",67.47864711836662
4,db2,3,0.01,320,"(32, 32)",58.40687680711764
4,db2,3,0.01,416,"(32, 32)",50.36753842962466
4,db2,3,0.01,512,"(32, 32)",44.07965887917347
4,db2,3,0.1,128,"(32, 32)",83.27855987498268
4,db2,3,0.1,224,"(32, 32)",59.61454735709898
4,db2,3,0.1,320,"(32, 32)",47.950540810439996
4,db2,3,0.1,416,"(32, 32)",40.33296571254022
4,db2,3,0.1,512,"(32, 32)",34.49754131235878
4,db2,3,1.0,128,"(32, 32)",127.4131558427124
4,db2,3,1.0,224,"(32, 32)",71.95396676332233
4,db2,3,1.0,320,"(32, 32)",53.258460469701745
4,db2,3,1.0,416,"(32, 32)",43.72837984208061
4,db2,3,1.0,512,"(32, 32)",36.97177284503257
4,db2,3,10.0,128,"(32, 32)",153.5710994438117
4,db2,3,10.0,224,"(32, 32)",75.39659300273242
4,db2,3,10.0,320,"(32, 32)",53.76724864189887
4,db2,3,10.0,416,"(32, 32)",44.00005596330725
4,db2,3,10.0,512,"(32, 32)",38.16565420370937
5,db2,1,0.01,128,"(32, 32)",183.33889458746796
5,db2,1,0.01,224,"(32, 32)",163.72371862203934
5,db2,1,0.01,320,"(32, 32)",148.8301612983029
5,db2,1,0.01,416,"(32, 32)",135.2292326462406
5,db2,1,0.01,512,"(32, 32)",122.06778134875805
5,db2,1,0.1,128,"(32, 32)",184.1589367390719
5,db2,1,0.1,224,"(32, 32)",163.56429926779438
5,db2,1,0.1,320,"(32, 32)",147.1853178927577
5,db2,1,0.1,416,"(32, 32)",130.63976771640625
5,db2,1,0.1,512,"(32, 32)",112.53482908464647
5,db2,1,1.0,128,"(32, 32)",201.4935710629188
5,db2,1,1.0,224,"(32, 32)",187.4803213753783
5,db2,1,1.0,320,"(32, 32)",173.52940369044063
5,db2,1,1.0,416,"(32, 32)",157.49155937465815
5,db2,1,1.0,512,"(32, 32)",137.23651929568
5,db2,1,10.0,128,"(32, 32)",209.37001508102074
5,db2,1,10.0,224,"(32, 32)",194.2639110302108
5,db2,1,10.0,320,"(32, 32)",180.048679339124
5,db2,1,10.0,416,"(32, 32)",165.01333253342847
5,db2,1,10.0,512,"(32, 32)",145.0504742740529
5,db2,2,0.01,128,"(32, 32)",139.03368901149557
5,db2,2,0.01,224,"(32, 32)",113.7744590033936
5,db2,2,0.01,320,"(32, 32)",97.24653825261812
5,db2,2,0.01,416,"(32, 32)",85.03220295959133
5,db2,2,0.01,512,"(32, 32)",72.29286371681967
5,db2,2,0.1,128,"(32, 32)",136.97921862621797
5,db2,2,0.1,224,"(32, 32)",108.56980512129479
5,db2,2,0.1,320,"(32, 32)",83.11804041589362
5,db2,2,0.1,416,"(32, 32)",61.65417266609871
5,db2,2,0.1,512,"(32, 32)",45.991636054891714
5,db2,2,1.0,128,"(32, 32)",178.71446877914832
5,db2,2,1.0,224,"(32, 32)",143.89912613953965
5,db2,2,1.0,320,"(32, 32)",89.1489715439828
5,db2,2,1.0,416,"(32, 32)",57.77729740106146
5,db2,2,1.0,512,"(32, 32)",44.48152437177723
5,db2,2,10.0,128,"(32, 32)",195.0756031097941
5,db2,2,10.0,224,"(32, 32)",160.9862833992014
5,db2,2,10.0,320,"(32, 32)",95.74642252401632
5,db2,2,10.0,416,"(32, 32)",59.921695761679864
5,db2,2,10.0,512,"(32, 32)",46.29371029211056
5,db2,3,0.01,128,"(32, 32)",84.4737877453121
5,db2,3,0.01,224,"(32, 32)",67.18031237103453
5,db2,3,0.01,320,"(32, 32)",58.26205833609758
5,db2,3,0.01,416,"(32, 32)",50.32029369953848
5,db2,3,0.01,512,"(32, 32)",43.91419749162004
5,db2,3,0.1,128,"(32, 32)",84.31149323062418
5,db2,3,0.1,224,"(32, 32)",60.08770921550504
5,db2,3,0.1,320,"(32, 32)",48.03243113686802
5,db2,3,0.1,416,"(32, 32)",40.36813763858163
5,db2,3,0.1,512,"(32, 32)",34.38362085613891
5,db2,3,1.0,128,"(32, 32)",127.47560736000342
5,db2,3,1.0,224,"(32, 32)",72.22358748816514
5,db2,3,1.0,320,"(32, 32)",53.18034771929309
5,db2,3,1.0,416,"(32, 32)",43.699346112350156
5,db2,3,1.0,512,"(32, 32)",36.9810635333625
5,db2,3,10.0,128,"(32, 32)",152.2139628438178
5,db2,3,10.0,224,"(32, 32)",75.57678486454307
5,db2,3,10.0,320,"(32, 32)",53.452575877027705
5,db2,3,10.0,416,"(32, 32)",44.080588406133565
5,db2,3,10.0,512,"(32, 32)",38.12539892769643
6,db2,1,0.01,128,"(32, 32)",183.17654365356648
6,db2,1,0.01,224,"(32, 32)",163.39009986450873
6,db2,1,0.01,320,"(32, 32)",149.5101611406454
6,db2,1,0.01,416,"(32, 32)",135.28614561052743
6,db2,1,0.01,512,"(32, 32)",122.24640550380144
6,db2,1,0.1,128,"(32, 32)",184.79144529424724
6,db2,1,0.1,224,"(32, 32)",163.75708435109271
6,db2,1,0.1,320,"(32, 32)",147.30970169148011
6,db2,1,0.1,416,"(32, 32)",131.10738953482831
6,db2,1,0.1,512,"(32, 32)",112.30987977127516
6,db2,1,1.0,128,"(32, 32)",201.43612979111614
6,db2,1,1.0,224,"(32, 32)",187.79741634789488
6,db2,1,1.0,320,"(32, 32)",173.37389559899407
6,db2,1,1.0,416,"(32, 32)",157.596599140846
6,db2,1,1.0,512,"(32, 32)",137.10724831695129
6,db2,1,10.0,128,"(32, 32)",209.50570784739014
6,db2,1,10.0,224,"(32, 32)",194.59483882807106
6,db2,1,10.0,320,"(32, 32)",180.03661004860703
6,db2,1,10.0,416,"(32, 32)",164.90487648928854
6,db2,1,10.0,512,"(32, 32)",144.73819191689296
6,db2,2,0.01,128,"(32, 32)",138.5675512209597
6,db2,2,0.01,224,"(32, 32)",114.41818906063423
6,db2,2,0.01,320,"(32, 32)",97.40912409272784
6,db2,2,0.01,416,"(32, 32)",84.81884977989633
6,db2,2,0.01,512,"(32, 32)",72.69119772849646
6,db2,2,0.1,128,"(32, 32)",137.59132483270872
6,db2,2,0.1,224,"(32, 32)",108.51320184648311
6,db2,2,0.1,320,"(32, 32)",83.66233557880591
6,db2,2,0.1,416,"(32, 32)",62.05010349286568
6,db2,2,0.1,512,"(32, 32)",45.98056440673191
6,db2,2,1.0,128,"(32, 32)",178.52514357016847
6,db2,2,1.0,224,"(32, 32)",144.12968384277377
6,db2,2,1.0,320,"(32, 32)",89.05972397075088
6,db2,2,1.0,416,"(32, 32)",58.357853202945556
6,db2,2,1.0,512,"(32, 32)",44.1436935465491
6,db2,2,10.0,128,"(32, 32)",193.9154967679989
6,db2,2,10.0,224,"(32, 32)",160.98993239112448
6,db2,2,10.0,320,"(32, 32)",94.55607656785344
6,db2,2,10.0,416,"(32, 32)",59.960134550303735
6,db2,2,10.0,512,"(32, 32)",46.36895988181361
6,db2,3,0.01,128,"(32, 32)",85.18904608305157
6,db2,3,0.01,224,"(32, 32)",67.55469709960757
6,db2,3,0.01,320,"(32, 32)",58.0037033608774
6,db2,3,0.01,416,"(32, 32)",50.76184894564152
6,db2,3,0.01,512,"(32, 32)",44.52456111531012
6,db2,3,0.1,128,"(32, 32)",82.70968618623745
6,db2,3,0.1,224,"(32, 32)",60.6032608539776
6,db2,3,0.1,320,"(32, 32)",47.60227263819496
6,db2,3,0.1,416,"(32, 32)",40.54487398535155
6,db2,3,0.1,512,"(32, 32)",34.33486770855488
6,db2,3,1.0,128,"(32, 32)",127.39461745864337
6,db2,3,1.0,224,"(32, 32)",72.04179364074261
6,db2,3,1.0,320,"(32, 32)",53.213812697037326
6,db2,3,1.0,416,"(32, 32)",43.54038337142726
6,db2,3,1.0,512,"(32, 32)",36.8966220374364
6,db2,3,10.0,128,"(32, 32)",151.49604374217583
6,db2,3,10.0,224,"(32, 32)",75.66464152826006
6,db2,3,10.0,320,"(32, 32)",54.23886268312317
6,db2,3,10.0,416,"(32, 32)",44.05155018775267
6,db2,3,10.0,512,"(32, 32)",38.20128451479508
7,db2,1,0.01,128,"(32, 32)",182.7470274969198
7,db2,1,0.01,224,"(32, 32)",163.94394979758152
7,db2,1,0.01,320,"(32, 32)",148.846239734292
7,db2,1,0.01,416,"(32, 32)",135.241654510532
7,db2,1,0.01,512,"(32, 32)",121.83214108935701
7,db2,1,0.1,128,"(32, 32)",183.83803994432847
7,db2,1,0.1,224,"(32, 32)",164.26040895131285
7,db2,1,0.1,320,"(32, 32)",146.9904907161069
7,db2,1,0.1,416,"(32, 32)",130.63319708552697
7,db2,1,0.1,512,"(32, 32)",112.07167147599931
7,db2,1,1.0,128,"(32, 32)",201.70289080717993
7,db2,1,1.0,224,"(32, 32)",187.4596755039146
7,db2,1,1.0,320,"(32, 32)",173.51110087563617
7,db2,1,1.0,416,"(32, 32)",158.03893534261903
7,db2,1,1.0,512,"(32, 32)",137.18563118532873
7,db2,1,10.0,128,"(32, 32)",209.56973528978932
7,db2,1,10.0,224,"(32, 32)",194.14687413310764
7,db2,1,10.0,320,"(32, 32)",180.18395621062967
7,db2,1,10.0,416,"(32, 32)",164.62153962480477
7,db2,1,10.0,512,"(32, 32)",144.74324073888047
7,db2,2,0.01,128,"(32, 32)",139.55666917577958
7,db2,2,0.01,224,"(32, 32)",113.68353603471544
7,db2,2,0.01,320,"(32, 32)",97.15326855668603
7,db2,2,0.01,416,"(32, 32)",84.35079378253155
7,db2,2,0.01,512,"(32, 32)",71.67129905574059
7,db2,2,0.1,128,"(32, 32)",136.9352192830257
7,db2,2,0.1,224,"(32, 32)",107.931838354824
7,db2,2,0.1,320,"(32, 32)",82.15338115827056
7,db2,2,0.1,416,"(32, 32)",61.46010123431046
7,db2,2,0.1,512,"(32, 32)",45.75836630445877
7,db2,2,1.0,128,"(32, 32)",179.03373396127938
7,db2,2,1.0,224,"(32, 32)",145.01174170209745
7,db2,2,1.0,320,"(32, 32)",89.9372583615342
7,db2,2,1.0,416,"(32, 32)",57.845294422736124
7,db2,2,1.0,512,"(32, 32)",43.660166079405826
7,db2,2,10.0,128,"(32, 32)",194.5634797068829
7,db2,2,10.0,224,"(32, 32)",161.7023821493092
7,db2,2,10.0,320,"(32, 32)",96.9100221590468
7,db2,2,10.0,416,"(32, 32)",59.95843875213892
7,db2,2,10.0,512,"(32, 32)",45.915096212255335
7,db2,3,0.01,128,"(32, 32)",84.50985522612481
7,db2,3,0.01,224,"(32, 32)",67.27595078878419
7,db2,3,0.01,320,"(32, 32)",58.02608176508685
7,db2,3,0.01,416,"(32, 32)",50.70226384211873
7,db2,3,0.01,512,"(32, 32)",43.99293691125193
7,db2,3,0.1,128,"(32, 32)",82.52122677622009
7,db2,3,0.1,224,"(32, 32)",59.922912413607754
7,db2,3,0.1,320,"(32, 32)",48.13123306929961
7,db2,3,0.1,416,"(32, 32)",40.36616646235983
7,db2,3,0.1,512,"(32, 32)",34.45619859890535
7,db2,3,1.0,128,"(32, 32)",127.19604604441719
7,db2,3,1.0,224,"(32, 32)",71.90128017129456
7,db2,3,1.0,320,"(32, 32)",52.5602530453889
7,db2,3,1.0,416,"(32, 32)",43.44755128340853
7,db2,3,1.0,512,"(32, 32)",36.66750845087341
7,db2,3,10.0,128,"(32, 32)",152.14814217417583
7,db2,3,10.0,224,"(32, 32)",75.43348095292659
7,db2,3,10.0,320,"(32, 32)",53.53587026526994
7,db2,3,10.0,416,"(32, 32)",44.07884988658641
